occupancy_id,facility_id,facility_name,category,terminal,timestamp,occupancy_count,capacity,occupancy_ratio,crowd_level
OCC005442,FAC0090,Security Checkpoint 2,security_checkpoint,T3,2026-06-22 17:00:00,20,25,0.79,high
OCC005443,FAC0090,Security Checkpoint 2,security_checkpoint,T3,2026-06-22 18:00:00,21,25,0.83,high
OCC005444,FAC0090,Security Checkpoint 2,security_checkpoint,T3,2026-06-22 19:00:00,16,25,0.63,medium
OCC005445,FAC0090,Security Checkpoint 2,security_checkpoint,T3,2026-06-22 20:00:00,18,25,0.7,medium
OCC005446,FAC0090,Security Checkpoint 2,security_checkpoint,T3,2026-06-22 21:00:00,11,25,0.44,medium
OCC005447,FAC0090,Security Checkpoint 2,security_checkpoint,T3,2026-06-22 22:00:00,12,25,0.48,medium
OCC005448,FAC0090,Security Checkpoint 2,security_checkpoint,T3,2026-06-22 23:00:00,12,25,0.49,medium
OCC005449,FAC0090,Security Checkpoint 2,security_checkpoint,T3,2026-06-23 00:00:00,13,25,0.5,medium
OCC005450,FAC0090,Security Checkpoint 2,security_checkpoint,T3,2026-06-23 01:00:00,9,25,0.38,low
OCC005451,FAC0090,Security Checkpoint 2,security_checkpoint,T3,2026-06-23 02:00:00,13,25,0.5,medium
OCC005452,FAC0090,Security Checkpoint 2,security_checkpoint,T3,2026-06-23 03:00:00,10,25,0.39,low
OCC005453,FAC0090,Security Checkpoint 2,security_checkpoint,T3,2026-06-23 04:00:00,13,25,0.53,medium
OCC005454,FAC0090,Security Checkpoint 2,security_checkpoint,T3,2026-06-23 05:00:00,16,25,0.65,medium
OCC005455,FAC0090,Security Checkpoint 2,security_checkpoint,T3,2026-06-23 06:00:00,16,25,0.64,medium
OCC005456,FAC0090,Security Checkpoint 2,security_checkpoint,T3,2026-06-23 07:00:00,18,25,0.74,medium
OCC005457,FAC0090,Security Checkpoint 2,security_checkpoint,T3,2026-06-23 08:00:00,19,25,0.78,high
OCC005458,FAC0090,Security Checkpoint 2,security_checkpoint,T3,2026-06-23 09:00:00,19,25,0.74,medium
OCC005459,FAC0090,Security Checkpoint 2,security_checkpoint,T3,2026-06-23 10:00:00,17,25,0.7,medium
OCC005460,FAC0090,Security Checkpoint 2,security_checkpoint,T3,2026-06-23 11:00:00,16,25,0.64,medium
OCC005461,FAC0090,Security Checkpoint 2,security_checkpoint,T3,2026-06-23 12:00:00,13,25,0.52,medium
OCC005462,FAC0090,Security Checkpoint 2,security_checkpoint,T3,2026-06-23 13:00:00,13,25,0.53,medium
OCC005463,FAC0090,Security Checkpoint 2,security_checkpoint,T3,2026-06-23 14:00:00,13,25,0.53,medium
OCC005464,FAC0090,Security Checkpoint 2,security_checkpoint,T3,2026-06-23 15:00:00,14,25,0.57,medium
OCC005465,FAC0090,Security Checkpoint 2,security_checkpoint,T3,2026-06-23 16:00:00,19,25,0.77,high
OCC005466,FAC0090,Security Checkpoint 2,security_checkpoint,T3,2026-06-23 17:00:00,17,25,0.69,medium
OCC005467,FAC0090,Security Checkpoint 2,security_checkpoint,T3,2026-06-23 18:00:00,20,25,0.81,high
OCC005468,FAC0090,Security Checkpoint 2,security_checkpoint,T3,2026-06-23 19:00:00,18,25,0.73,medium
OCC005469,FAC0090,Security Checkpoint 2,security_checkpoint,T3,2026-06-23 20:00:00,18,25,0.72,medium
OCC005470,FAC0090,Security Checkpoint 2,security_checkpoint,T3,2026-06-23 21:00:00,14,25,0.55,medium
OCC005471,FAC0090,Security Checkpoint 2,security_checkpoint,T3,2026-06-23 22:00:00,12,25,0.49,medium
OCC005472,FAC0090,Security Checkpoint 2,security_checkpoint,T3,2026-06-23 23:00:00,11,25,0.44,medium
OCC005473,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-21 00:00:00,15,25,0.59,medium
OCC005474,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-21 01:00:00,15,25,0.61,medium
OCC005475,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-21 02:00:00,13,25,0.54,medium
OCC005476,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-21 03:00:00,14,25,0.55,medium
OCC005477,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-21 04:00:00,18,25,0.74,medium
OCC005478,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-21 05:00:00,16,25,0.62,medium
OCC005479,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-21 06:00:00,20,25,0.79,high
OCC005480,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-21 07:00:00,25,25,0.99,high
OCC005481,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-21 08:00:00,25,25,0.99,high
OCC005482,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-21 09:00:00,20,25,0.79,high
OCC005483,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-21 10:00:00,18,25,0.73,medium
OCC005484,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-21 11:00:00,18,25,0.7,medium
OCC005485,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-21 12:00:00,16,25,0.63,medium
OCC005486,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-21 13:00:00,16,25,0.63,medium
OCC005487,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-21 14:00:00,18,25,0.71,medium
OCC005488,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-21 15:00:00,20,25,0.81,high
OCC005489,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-21 16:00:00,19,25,0.76,high
OCC005490,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-21 17:00:00,19,25,0.75,high
OCC005491,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-21 18:00:00,25,25,0.99,high
OCC005492,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-21 19:00:00,24,25,0.97,high
OCC005493,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-21 20:00:00,19,25,0.76,high
OCC005494,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-21 21:00:00,19,25,0.75,high
OCC005495,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-21 22:00:00,16,25,0.64,medium
OCC005496,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-21 23:00:00,13,25,0.51,medium
OCC005497,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-22 00:00:00,14,25,0.58,medium
OCC005498,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-22 01:00:00,17,25,0.67,medium
OCC005499,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-22 02:00:00,14,25,0.58,medium
OCC005500,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-22 03:00:00,18,25,0.71,medium
OCC005501,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-22 04:00:00,14,25,0.55,medium
OCC005502,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-22 05:00:00,17,25,0.69,medium
OCC005503,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-22 06:00:00,22,25,0.88,high
OCC005504,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-22 07:00:00,25,25,0.99,high
OCC005505,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-22 08:00:00,25,25,0.99,high
OCC005506,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-22 09:00:00,23,25,0.91,high
OCC005507,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-22 10:00:00,21,25,0.85,high
OCC005508,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-22 11:00:00,20,25,0.78,high
OCC005509,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-22 12:00:00,16,25,0.66,medium
OCC005510,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-22 13:00:00,17,25,0.66,medium
OCC005511,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-22 14:00:00,19,25,0.76,high
OCC005512,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-22 15:00:00,19,25,0.75,high
OCC005513,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-22 16:00:00,18,25,0.72,medium
OCC005514,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-22 17:00:00,25,25,0.99,high
OCC005515,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-22 18:00:00,23,25,0.9,high
OCC005516,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-22 19:00:00,23,25,0.92,high
OCC005517,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-22 20:00:00,19,25,0.75,medium
OCC005518,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-22 21:00:00,19,25,0.77,high
OCC005519,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-22 22:00:00,15,25,0.62,medium
OCC005520,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-22 23:00:00,13,25,0.53,medium
OCC005521,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-23 00:00:00,13,25,0.51,medium
OCC005522,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-23 01:00:00,12,25,0.49,medium
OCC005523,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-23 02:00:00,12,25,0.48,medium
OCC005524,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-23 03:00:00,15,25,0.59,medium
OCC005525,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-23 04:00:00,16,25,0.63,medium
OCC005526,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-23 05:00:00,18,25,0.73,medium
OCC005527,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-23 06:00:00,24,25,0.96,high
OCC005528,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-23 07:00:00,25,25,0.99,high
OCC005529,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-23 08:00:00,24,25,0.98,high
OCC005530,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-23 09:00:00,22,25,0.88,high
OCC005531,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-23 10:00:00,21,25,0.85,high
OCC005532,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-23 11:00:00,18,25,0.72,medium
OCC005533,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-23 12:00:00,17,25,0.68,medium
OCC005534,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-23 13:00:00,15,25,0.62,medium
OCC005535,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-23 14:00:00,17,25,0.69,medium
OCC005536,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-23 15:00:00,19,25,0.75,medium
OCC005537,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-23 16:00:00,19,25,0.76,high
OCC005538,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-23 17:00:00,25,25,0.99,high
OCC005539,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-23 18:00:00,25,25,0.99,high
OCC005540,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-23 19:00:00,22,25,0.89,high
OCC005541,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-23 20:00:00,19,25,0.74,medium
OCC005542,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-23 21:00:00,22,25,0.87,high
OCC005543,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-23 22:00:00,16,25,0.65,medium
OCC005544,FAC0091,Security Checkpoint 3,security_checkpoint,T3,2026-06-23 23:00:00,15,25,0.61,medium
OCC005545,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-21 00:00:00,8,15,0.57,medium
OCC005546,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-21 01:00:00,9,15,0.57,medium
OCC005547,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-21 02:00:00,9,15,0.6,medium
OCC005548,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-21 03:00:00,9,15,0.57,medium
OCC005549,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-21 04:00:00,9,15,0.62,medium
OCC005550,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-21 05:00:00,12,15,0.82,high
OCC005551,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-21 06:00:00,13,15,0.86,high
OCC005552,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-21 07:00:00,15,15,0.99,high
OCC005553,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-21 08:00:00,15,15,0.99,high
OCC005554,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-21 09:00:00,15,15,0.98,high
OCC005555,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-21 10:00:00,13,15,0.89,high
OCC005556,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-21 11:00:00,12,15,0.83,high
OCC005557,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-21 12:00:00,11,15,0.73,medium
OCC005558,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-21 13:00:00,11,15,0.77,high
OCC005559,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-21 14:00:00,11,15,0.7,medium
OCC005560,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-21 15:00:00,12,15,0.79,high
OCC005561,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-21 16:00:00,10,15,0.68,medium
OCC005562,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-21 17:00:00,14,15,0.9,high
OCC005563,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-21 18:00:00,14,15,0.92,high
OCC005564,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-21 19:00:00,15,15,0.97,high
OCC005565,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-21 20:00:00,11,15,0.75,medium
OCC005566,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-21 21:00:00,11,15,0.73,medium
OCC005567,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-21 22:00:00,10,15,0.68,medium
OCC005568,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-21 23:00:00,8,15,0.53,medium
OCC005569,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-22 00:00:00,8,15,0.51,medium
OCC005570,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-22 01:00:00,8,15,0.55,medium
OCC005571,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-22 02:00:00,8,15,0.55,medium
OCC005572,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-22 03:00:00,10,15,0.69,medium
OCC005573,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-22 04:00:00,10,15,0.67,medium
OCC005574,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-22 05:00:00,11,15,0.73,medium
OCC005575,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-22 06:00:00,14,15,0.91,high
OCC005576,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-22 07:00:00,15,15,0.99,high
OCC005577,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-22 08:00:00,13,15,0.87,high
OCC005578,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-22 09:00:00,14,15,0.91,high
OCC005579,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-22 10:00:00,14,15,0.91,high
OCC005580,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-22 11:00:00,10,15,0.64,medium
OCC005581,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-22 12:00:00,9,15,0.59,medium
OCC005582,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-22 13:00:00,10,15,0.65,medium
OCC005583,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-22 14:00:00,11,15,0.75,medium
OCC005584,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-22 15:00:00,11,15,0.76,high
OCC005585,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-22 16:00:00,13,15,0.89,high
OCC005586,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-22 17:00:00,13,15,0.89,high
OCC005587,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-22 18:00:00,15,15,0.99,high
OCC005588,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-22 19:00:00,14,15,0.94,high
OCC005589,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-22 20:00:00,12,15,0.79,high
OCC005590,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-22 21:00:00,11,15,0.72,medium
OCC005591,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-22 22:00:00,9,15,0.59,medium
OCC005592,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-22 23:00:00,9,15,0.62,medium
OCC005593,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-23 00:00:00,8,15,0.53,medium
OCC005594,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-23 01:00:00,9,15,0.6,medium
OCC005595,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-23 02:00:00,8,15,0.54,medium
OCC005596,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-23 03:00:00,9,15,0.59,medium
OCC005597,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-23 04:00:00,9,15,0.6,medium
OCC005598,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-23 05:00:00,9,15,0.61,medium
OCC005599,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-23 06:00:00,13,15,0.89,high
OCC005600,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-23 07:00:00,13,15,0.83,high
OCC005601,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-23 08:00:00,15,15,0.99,high
OCC005602,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-23 09:00:00,15,15,0.99,high
OCC005603,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-23 10:00:00,13,15,0.88,high
OCC005604,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-23 11:00:00,10,15,0.7,medium
OCC005605,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-23 12:00:00,11,15,0.71,medium
OCC005606,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-23 13:00:00,9,15,0.63,medium
OCC005607,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-23 14:00:00,9,15,0.6,medium
OCC005608,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-23 15:00:00,11,15,0.74,medium
OCC005609,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-23 16:00:00,12,15,0.82,high
OCC005610,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-23 17:00:00,13,15,0.86,high
OCC005611,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-23 18:00:00,15,15,0.97,high
OCC005612,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-23 19:00:00,13,15,0.86,high
OCC005613,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-23 20:00:00,14,15,0.92,high
OCC005614,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-23 21:00:00,11,15,0.72,medium
OCC005615,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-23 22:00:00,11,15,0.75,medium
OCC005616,FAC0092,Immigration Desk 1,immigration_desk,T3,2026-06-23 23:00:00,9,15,0.6,medium
OCC005617,FAC0093,Gate 301,boarding_gate,T3,2026-06-21 00:00:00,33,60,0.54,medium
OCC005618,FAC0093,Gate 301,boarding_gate,T3,2026-06-21 01:00:00,33,60,0.55,medium
OCC005619,FAC0093,Gate 301,boarding_gate,T3,2026-06-21 02:00:00,35,60,0.59,medium
OCC005620,FAC0093,Gate 301,boarding_gate,T3,2026-06-21 03:00:00,32,60,0.53,medium
OCC005621,FAC0093,Gate 301,boarding_gate,T3,2026-06-21 04:00:00,37,60,0.62,medium
OCC005622,FAC0093,Gate 301,boarding_gate,T3,2026-06-21 05:00:00,44,60,0.74,medium
OCC005623,FAC0093,Gate 301,boarding_gate,T3,2026-06-21 06:00:00,45,60,0.75,medium
OCC005624,FAC0093,Gate 301,boarding_gate,T3,2026-06-21 07:00:00,59,60,0.99,high
OCC005625,FAC0093,Gate 301,boarding_gate,T3,2026-06-21 08:00:00,53,60,0.89,high
OCC005626,FAC0093,Gate 301,boarding_gate,T3,2026-06-21 09:00:00,52,60,0.86,high
OCC005627,FAC0093,Gate 301,boarding_gate,T3,2026-06-21 10:00:00,48,60,0.79,high
OCC005628,FAC0093,Gate 301,boarding_gate,T3,2026-06-21 11:00:00,39,60,0.64,medium
OCC005629,FAC0093,Gate 301,boarding_gate,T3,2026-06-21 12:00:00,39,60,0.66,medium
OCC005630,FAC0093,Gate 301,boarding_gate,T3,2026-06-21 13:00:00,42,60,0.71,medium
OCC005631,FAC0093,Gate 301,boarding_gate,T3,2026-06-21 14:00:00,36,60,0.6,medium
OCC005632,FAC0093,Gate 301,boarding_gate,T3,2026-06-21 15:00:00,42,60,0.7,medium
OCC005633,FAC0093,Gate 301,boarding_gate,T3,2026-06-21 16:00:00,59,60,0.99,high
OCC005634,FAC0093,Gate 301,boarding_gate,T3,2026-06-21 17:00:00,55,60,0.91,high
OCC005635,FAC0093,Gate 301,boarding_gate,T3,2026-06-21 18:00:00,59,60,0.99,high
OCC005636,FAC0093,Gate 301,boarding_gate,T3,2026-06-21 19:00:00,57,60,0.95,high
OCC005637,FAC0093,Gate 301,boarding_gate,T3,2026-06-21 20:00:00,57,60,0.96,high
OCC005638,FAC0093,Gate 301,boarding_gate,T3,2026-06-21 21:00:00,39,60,0.66,medium
OCC005639,FAC0093,Gate 301,boarding_gate,T3,2026-06-21 22:00:00,38,60,0.64,medium
OCC005640,FAC0093,Gate 301,boarding_gate,T3,2026-06-21 23:00:00,35,60,0.58,medium
OCC005641,FAC0093,Gate 301,boarding_gate,T3,2026-06-22 00:00:00,32,60,0.53,medium
OCC005642,FAC0093,Gate 301,boarding_gate,T3,2026-06-22 01:00:00,31,60,0.52,medium
OCC005643,FAC0093,Gate 301,boarding_gate,T3,2026-06-22 02:00:00,35,60,0.58,medium
OCC005644,FAC0093,Gate 301,boarding_gate,T3,2026-06-22 03:00:00,33,60,0.55,medium
OCC005645,FAC0093,Gate 301,boarding_gate,T3,2026-06-22 04:00:00,36,60,0.6,medium
OCC005646,FAC0093,Gate 301,boarding_gate,T3,2026-06-22 05:00:00,47,60,0.78,high
OCC005647,FAC0093,Gate 301,boarding_gate,T3,2026-06-22 06:00:00,51,60,0.85,high
OCC005648,FAC0093,Gate 301,boarding_gate,T3,2026-06-22 07:00:00,59,60,0.99,high
OCC005649,FAC0093,Gate 301,boarding_gate,T3,2026-06-22 08:00:00,59,60,0.99,high
OCC005650,FAC0093,Gate 301,boarding_gate,T3,2026-06-22 09:00:00,55,60,0.92,high
OCC005651,FAC0093,Gate 301,boarding_gate,T3,2026-06-22 10:00:00,48,60,0.81,high
OCC005652,FAC0093,Gate 301,boarding_gate,T3,2026-06-22 11:00:00,51,60,0.84,high
OCC005653,FAC0093,Gate 301,boarding_gate,T3,2026-06-22 12:00:00,39,60,0.65,medium
OCC005654,FAC0093,Gate 301,boarding_gate,T3,2026-06-22 13:00:00,43,60,0.71,medium
OCC005655,FAC0093,Gate 301,boarding_gate,T3,2026-06-22 14:00:00,46,60,0.77,high
OCC005656,FAC0093,Gate 301,boarding_gate,T3,2026-06-22 15:00:00,38,60,0.63,medium
OCC005657,FAC0093,Gate 301,boarding_gate,T3,2026-06-22 16:00:00,46,60,0.77,high
OCC005658,FAC0093,Gate 301,boarding_gate,T3,2026-06-22 17:00:00,53,60,0.89,high
OCC005659,FAC0093,Gate 301,boarding_gate,T3,2026-06-22 18:00:00,58,60,0.97,high
OCC005660,FAC0093,Gate 301,boarding_gate,T3,2026-06-22 19:00:00,59,60,0.99,high
OCC005661,FAC0093,Gate 301,boarding_gate,T3,2026-06-22 20:00:00,50,60,0.83,high
OCC005662,FAC0093,Gate 301,boarding_gate,T3,2026-06-22 21:00:00,37,60,0.62,medium
OCC005663,FAC0093,Gate 301,boarding_gate,T3,2026-06-22 22:00:00,38,60,0.64,medium
OCC005664,FAC0093,Gate 301,boarding_gate,T3,2026-06-22 23:00:00,31,60,0.51,medium
OCC005665,FAC0093,Gate 301,boarding_gate,T3,2026-06-23 00:00:00,32,60,0.53,medium
OCC005666,FAC0093,Gate 301,boarding_gate,T3,2026-06-23 01:00:00,35,60,0.58,medium
OCC005667,FAC0093,Gate 301,boarding_gate,T3,2026-06-23 02:00:00,33,60,0.56,medium
OCC005668,FAC0093,Gate 301,boarding_gate,T3,2026-06-23 03:00:00,38,60,0.63,medium
OCC005669,FAC0093,Gate 301,boarding_gate,T3,2026-06-23 04:00:00,36,60,0.6,medium
OCC005670,FAC0093,Gate 301,boarding_gate,T3,2026-06-23 05:00:00,41,60,0.68,medium
OCC005671,FAC0093,Gate 301,boarding_gate,T3,2026-06-23 06:00:00,50,60,0.83,high
OCC005672,FAC0093,Gate 301,boarding_gate,T3,2026-06-23 07:00:00,55,60,0.92,high
OCC005673,FAC0093,Gate 301,boarding_gate,T3,2026-06-23 08:00:00,59,60,0.99,high
OCC005674,FAC0093,Gate 301,boarding_gate,T3,2026-06-23 09:00:00,47,60,0.79,high
OCC005675,FAC0093,Gate 301,boarding_gate,T3,2026-06-23 10:00:00,52,60,0.86,high
OCC005676,FAC0093,Gate 301,boarding_gate,T3,2026-06-23 11:00:00,40,60,0.66,medium
OCC005677,FAC0093,Gate 301,boarding_gate,T3,2026-06-23 12:00:00,40,60,0.66,medium
OCC005678,FAC0093,Gate 301,boarding_gate,T3,2026-06-23 13:00:00,38,60,0.63,medium
OCC005679,FAC0093,Gate 301,boarding_gate,T3,2026-06-23 14:00:00,41,60,0.68,medium
OCC005680,FAC0093,Gate 301,boarding_gate,T3,2026-06-23 15:00:00,50,60,0.83,high
OCC005681,FAC0093,Gate 301,boarding_gate,T3,2026-06-23 16:00:00,44,60,0.74,medium
OCC005682,FAC0093,Gate 301,boarding_gate,T3,2026-06-23 17:00:00,59,60,0.99,high
OCC005683,FAC0093,Gate 301,boarding_gate,T3,2026-06-23 18:00:00,54,60,0.9,high
OCC005684,FAC0093,Gate 301,boarding_gate,T3,2026-06-23 19:00:00,51,60,0.84,high
OCC005685,FAC0093,Gate 301,boarding_gate,T3,2026-06-23 20:00:00,43,60,0.71,medium
OCC005686,FAC0093,Gate 301,boarding_gate,T3,2026-06-23 21:00:00,45,60,0.75,medium
OCC005687,FAC0093,Gate 301,boarding_gate,T3,2026-06-23 22:00:00,30,60,0.51,medium
OCC005688,FAC0093,Gate 301,boarding_gate,T3,2026-06-23 23:00:00,31,60,0.51,medium
OCC005689,FAC0094,Gate 302,boarding_gate,T3,2026-06-21 00:00:00,30,60,0.49,medium
OCC005690,FAC0094,Gate 302,boarding_gate,T3,2026-06-21 01:00:00,27,60,0.45,medium
OCC005691,FAC0094,Gate 302,boarding_gate,T3,2026-06-21 02:00:00,35,60,0.58,medium
OCC005692,FAC0094,Gate 302,boarding_gate,T3,2026-06-21 03:00:00,32,60,0.53,medium
OCC005693,FAC0094,Gate 302,boarding_gate,T3,2026-06-21 04:00:00,33,60,0.55,medium
